,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
290,PAST SALE,July-12-2021,Condo/Co-op,2608 KENNEDY Blvd #4,Union City,NJ,7087,260000.0,3.0,1.0,Union City,1050.0,,,23.0,248.0,325.0,Sold,,HCMLS,210009199,Y,Y,40.7713803,-74.0359759
293,MLS Listing,2025,Multi-Family (2-4 Unit),51 RUTGERS Ave,JERSEY CITY,NJ,7305,579900.0,7.0,5.0,Jersey City (Greenville),,,,110.0,,,Active,,HCMLS,210009110,Y,Y,40.6992847,-74.0899026
296,PAST SALE,January-29-2018,Single Family Residential,646 Van Cortlandt Park Ave,Yonkers,NY,10705,500000.0,4.0,2.0,Yonkers,1900.0,5031.0,1922.0,135.0,263.0,,Pending,,OneKey,H6103679,Y,Y,40.9105687,-73.8915452
297,PAST SALE,July-13-2021,Multi-Family (2-4 Unit),229 N 5th St,Newark,NJ,7107,470000.0,6.0,4.0,Newark,,2500.0,,22.0,,,Sold,,NJMLS,21013987,Y,Y,40.7556999,-74.1872754
298,MLS Listing,2025,Condo/Co-op,135 Van Wagenen Ave Unit G1,Jersey City,NJ,7306,249999.0,3.0,1.0,Jersey City,918.0,,,188.0,272.0,,Contingent,,NJMLS,21003317,Y,Y,40.7351507,-74.0691815
299,MLS Listing,2025,Multi-Family (2-4 Unit),48 Dukes St,Kearny,NJ,7032,425000.0,4.0,2.5,Kearny,,2213.0,,111.0,,,Contingent,,NJMLS,21013843,Y,Y,40.7541911,-74.1533792
300,MLS Listing,2025,Multi-Family (2-4 Unit),267 W 6th Ave,Newark,NJ,7107,420000.0,7.0,3.5,Newark,,2500.0,,111.0,,,Active,,NJMLS,21013850,Y,Y,40.7573021,-74.1890641
302,MLS Listing,2025,Multi-Family (2-4 Unit),204 Chestnut St,Newark,NJ,7105,319900.0,4.0,2.0,Newark,,1503.0,,194.0,,,Active,,NJMLS,21002568,Y,Y,40.7241084,-74.1669935
303,PAST SALE,July-16-2021,Single Family Residential,135 TERHUNE Ave,JERSEY CITY,NJ,7305,490000.0,4.0,2.5,Jersey City (Greenville),1240.0,,,19.0,395.0,,Sold,,HCMLS,210008388,Y,Y,40.7051511,-74.0965698
304,PAST SALE,May-27-2021,Multi-Family (2-4 Unit),179 Schuyler Ave,Newark,NJ,7112,297000.0,5.0,3.0,Newark,,3842.0,,69.0,,,Sold,,NJMLS,21004740,Y,Y,40.7121338,-74.213324
305,PAST SALE,June-18-2021,Single Family Residential,200 19TH St,Union City,NJ,7087,335000.0,3.0,3.5,Union City,,,,47.0,,,Sold,,HCMLS,210008666,Y,Y,40.7626912,-74.0310094
306,PAST SALE,May-28-2021,Multi-Family (2-4 Unit),706 OCEAN Ave,JERSEY CITY,NJ,7305,675000.0,8.0,5.0,Jersey City (Greenville),,,,68.0,,,Sold,,HCMLS,210008546,Y,Y,40.7102173,-74.0758398
307,PAST SALE,July-30-2021,Multi-Family (2-4 Unit),101 E 27TH St,Bayonne,NJ,7002,515000.0,6.0,2.0,Bayonne,,,,5.0,,,Sold,,HCMLS,210008222,Y,Y,40.6650117,-74.1099794
308,PAST SALE,May-19-2004,Single Family Residential,11 Adler Pl E,E. New York,NY,11208,499000.0,4.0,2.0,E. New York,,1586.0,1920.0,116.0,,,Pending,,OneKey,3302244,Y,Y,40.6850415,-73.8721411
309,MLS Listing,2025,Multi-Family (2-4 Unit),34-36 N 6th St,Newark,NJ,7107,499000.0,7.0,3.0,Newark,,5001.0,,183.0,,,Contingent,,NJMLS,21003786,Y,Y,40.7496768,-74.1923699
310,PAST SALE,August-2-2021,Multi-Family (2-4 Unit),1209 86th St,North Bergen,NJ,7047,480000.0,4.0,2.0,North Bergen,,2500.0,,2.0,,,Sold,,NJMLS,21012940,Y,Y,40.808768,-74.009472
311,MLS Listing,2025,Multi-Family (2-4 Unit),267 6th Ave W #2,Newark City,NJ,07107-1734,420000.0,7.0,3.5,Newark City,,2613.0,1883.0,118.0,,,Active,,GSMLS,3703656,Y,Y,40.7573021,-74.1890641
312,MLS Listing,2025,Multi-Family (2-4 Unit),253 LEXINGTON Ave,JERSEY CITY,NJ,7304,550000.0,6.0,3.0,Jersey City (West Bergen),,,,15.0,,,Active,,HCMLS,210017385,Y,Y,40.721789,-74.087986
316,PAST SALE,June-11-2021,Multi-Family (2-4 Unit),38 Wakeman Ave,Newark,NJ,7104,470000.0,4.0,4.0,Newark,,3685.0,,54.0,,,Sold,,NJMLS,21010213,Y,Y,40.7630656,-74.1687456
318,MLS Listing,2025,Multi-Family (2-4 Unit),191 Hillside Ter,Irvington,NJ,7111,320000.0,6.0,3.0,Irvington,,6800.0,,133.0,,,Active,,NJMLS,21010500,Y,Y,40.7297104,-74.2384519
319,MLS Listing,2025,Multi-Family (2-4 Unit),146 Garside St,Newark,NJ,7104,485000.0,11.0,4.0,Newark,,2500.0,,128.0,,,Contingent,,NJMLS,21011145,Y,Y,40.756417,-74.1753046
321,MLS Listing,2025,Multi-Family (2-4 Unit),107-22 170th St,Jamaica,NY,11433,524700.0,6.0,4.0,Jamaica,5360.0,5360.0,1930.0,210.0,98.0,,Active,,OneKey,3278894,Y,Y,40.6992515,-73.7867998
323,MLS Listing,2025,Multi-Family (2-4 Unit),119 AVENUE C,Bayonne,NJ,7002,449900.0,6.0,2.5,Bayonne,,,,34.0,,,Active,,HCMLS,210015833,Y,Y,40.6502255,-74.1305015
324,PAST SALE,May-28-2021,Townhouse,1816 E Wishart St,Philadelphia,PA,19134,75000.0,3.0,1.0,PHILA (NORTH),1096.0,798.0,1920.0,68.0,68.0,,Sold,,BRIGHT MLS,PAPH997842,Y,Y,39.9956246,-75.1137063
325,PAST SALE,June-10-2021,Multi-Family (2-4 Unit),80 Cutler St,Newark,NJ,7104,515000.0,6.0,5.0,Newark,,3202.0,,55.0,,,Sold,,NJMLS,20048643,Y,Y,40.7540935,-74.175534
327,MLS Listing,2025,Multi-Family (2-4 Unit),173-11 110th Ave,Jamaica,NY,11433,453200.0,6.0,4.0,Jamaica,2168.0,4802.0,2005.0,124.0,209.0,,Active,,OneKey,3299867,Y,Y,40.697176,-73.780368
328,MLS Listing,2025,Multi-Family (2-4 Unit),19 Reynolds Ave,Harrison,NJ,7029,425000.0,6.0,3.0,Harrison,,2374.0,,126.0,,,Contingent,,NJMLS,21011529,Y,Y,40.7482444,-74.1636851
330,PAST SALE,January-5-2004,Multi-Family (2-4 Unit),35 EXETER Rd,JERSEY CITY,NJ,,295000.0,4.0,2.5,Jersey City (West Bergen),,,,6421.0,,,Sold,,HCMLS,307935,Y,Y,40.6983564,-74.1034755
332,PAST SALE,June-30-2021,Multi-Family (2-4 Unit),185 New York Ave,Newark,NJ,7105,455000.0,6.0,3.0,Newark,,2762.0,,35.0,,,Sold,,NJMLS,21008330,Y,Y,40.726094,-74.161672
333,MLS Listing,2025,Multi-Family (2-4 Unit),385 21st St,Irvington,NJ,7111,389000.0,5.0,4.0,Irvington,,7449.0,,137.0,,,Contingent,,NJMLS,21010024,Y,Y,40.730397,-74.215615
334,PAST SALE,May-17-2021,Single Family Residential,341-343 Parker St,Newark,NJ,7104,471000.0,6.0,3.0,Newark,,5001.0,,79.0,,,Sold,,NJMLS,21008633,Y,Y,40.7648706,-74.1744086
336,PAST SALE,June-16-2021,Single Family Residential,57-59 Shephard Ave,Newark,NJ,7112,270000.0,6.0,1.5,Newark,,5001.0,,49.0,,,Sold,,NJMLS,21012045,Y,Y,40.7092601,-74.2045001
337,MLS Listing,2025,Multi-Family (2-4 Unit),92 Peabody Pl,Newark,NJ,7104,289900.0,8.0,3.0,Newark,,2500.0,,147.0,,,Contingent,,NJMLS,21008348,Y,Y,40.768581,-74.1611719
340,PAST SALE,June-11-2021,Multi-Family (2-4 Unit),408 59th St,West New York,NJ,7093,485000.0,5.0,2.0,West New York,,2500.0,,54.0,,,Sold,,NJMLS,21009077,Y,Y,40.7875485,-74.0149788
342,MLS Listing,2025,Single Family Residential,65 S 7th St,Newark,NJ,7107,300000.0,8.0,3.0,Newark,,2500.0,,154.0,,,Active,,NJMLS,21007322,Y,Y,40.7469424,-74.1947319
343,PAST SALE,March-15-2008,Single Family Residential,1206 12TH St,North Bergen,NJ,07047-1834,975.0,3.0,1.0,North Bergen,1000.0,,,4890.0,1.0,,Sold,,HCMLS,70016373,Y,Y,40.7622524,-74.0436634
344,PAST SALE,March-31-2021,Multi-Family (2-4 Unit),19 LONG St,JERSEY CITY,NJ,7305,430000.0,5.0,2.0,Jersey City (Greenville),,,,126.0,,,Sold,,HCMLS,210004676,Y,Y,40.6995695,-74.0915796
345,MLS Listing,2025,Single Family Residential,44 Watson Ave,East Orange,NJ,7018,379900.0,7.0,3.5,East Orange,,4800.0,,153.0,,,Contingent,,NJMLS,21007586,Y,Y,40.7517886,-74.2125903
347,MLS Listing,2025,Multi-Family (2-4 Unit),908 Bergen St,Newark,NJ,7112,499000.0,11.0,4.5,Newark,,2500.0,,35.0,,,Contingent,,NJMLS,21026444,Y,Y,40.7127774,-74.2041065
348,PAST SALE,March-29-2021,Townhouse,380 Littleton Ave,Newark,NJ,7103,185000.0,3.0,1.5,Newark,,,,128.0,,,Sold,,NJMLS,21005932,Y,Y,40.7336119,-74.1981108
349,PAST SALE,2025,Single Family Residential,435 Rose Ave,Jersey City,NJ,7305,,3.0,2.5,,1594.0,915.0,2014.0,,,,,,,,Y,Y,40.7096619,-74.0779454
350,MLS Listing,2025,Multi-Family (2-4 Unit),473 20th St,Irvington,NJ,7111,390000.0,6.0,2.0,Irvington,,2496.0,,13.0,,,Active,,NJMLS,21029986,Y,Y,40.7407826,-74.210544
351,PAST SALE,July-29-2021,Multi-Family (2-4 Unit),313 7th Ave,Newark,NJ,7107,319900.0,5.0,3.0,Newark,,2500.0,,6.0,,,Sold,,NJMLS,21026750,Y,Y,40.7538852,-74.1861747
352,PAST SALE,May-26-2021,Multi-Family (2-4 Unit),38 N 6th St,Newark,NJ,7107,364000.0,6.0,3.0,Newark,,2500.0,,70.0,,,Sold,,NJMLS,21006330,Y,Y,40.7498667,-74.1922286
353,MLS Listing,2025,Multi-Family (2-4 Unit),366 Chadwick Ave,Newark,NJ,7112,480000.0,10.0,5.0,Newark,,3872.0,,70.0,,,Active,,NJMLS,21020674,Y,Y,40.7134986,-74.2045651
354,PAST SALE,July-4-2021,Single Family Residential,134 Alexander St,Newark,NJ,7106,360000.0,7.0,2.0,Newark,,4373.0,,31.0,,,Sold,,NJMLS,21004346,Y,Y,40.7413242,-74.2264386
356,PAST SALE,June-21-2021,Multi-Family (2-4 Unit),98-100 N 9th St,Newark,NJ,7107,445000.0,7.0,4.0,Newark,,6499.0,,44.0,,,Sold,,NJMLS,21006681,Y,Y,40.759088,-74.1913336
357,PAST SALE,May-28-2021,Single Family Residential,856 S 13th St,Newark City,NJ,07108-1316,230000.0,6.0,3.0,Newark City,,4791.0,1907.0,68.0,,,Sold,,GSMLS,3693506,Y,Y,40.724121,-74.2094994
358,PAST SALE,May-3-2021,Multi-Family (2-4 Unit),53 N 14th St,East Orange,NJ,7017,400000.0,6.0,3.0,East Orange,,2300.0,,93.0,,,Sold,,NJMLS,21005953,Y,Y,40.757467,-74.1963103
360,PAST SALE,April-30-2021,Multi-Family (2-4 Unit),414 S 16th St,Newark,NJ,7103,520000.0,6.0,4.5,Newark,,2374.0,,96.0,,,Sold,,NJMLS,21008216,Y,Y,40.741673,-74.205684
361,PAST SALE,2025,Single Family Residential,162 19th Ave,Irvington,NJ,7111,180000.0,9.0,3.0,,3645.0,2496.0,1913.0,,49.0,,,,,,Y,Y,40.7334692,-74.2163964
362,PAST SALE,April-7-2021,Single Family Residential,174A UNION St,JERSEY CITY,NJ,7304,325000.0,3.0,2.5,Jersey City (Greenville),,,,119.0,,,Sold,,HCMLS,210004006,Y,Y,40.715023,-74.077136
365,PAST SALE,June-4-2021,Single Family Residential,58 Laurel Ave,Staten Island,NY,10304,315000.0,3.0,2.0,Stapleton,1116.0,3050.0,1901.0,61.0,282.0,,Sold,,SIBORMLS,1142934,Y,Y,40.619504,-74.083749
367,PAST SALE,July-16-2021,Single Family Residential,2339 Hoffman Ave,Elmont,NY,11003,679000.0,4.0,4.5,Elmont,,10695.0,1952.0,639.0,,,Pending,,OneKey,3177813,Y,Y,40.7010421,-73.7262944
368,PAST SALE,March-31-2021,Townhouse,24 N Peach St,Philadelphia,PA,19139,70000.0,2.0,1.0,HADDINGTON,870.0,788.0,1925.0,126.0,80.0,,Sold,,BRIGHT MLS,PAPH988726,Y,Y,39.9609644,-75.2274961
371,MLS Listing,2025,Multi-Family (2-4 Unit),918 21ST St,Union City,NJ,7087,435000.0,4.0,2.5,Union City,,,,170.0,,,Active,,HCMLS,210003728,Y,Y,40.7683872,-74.0392727
373,MLS Listing,2025,Multi-Family (2-4 Unit),164-166 Ridge St,Newark,NJ,7104,590000.0,8.0,5.5,Newark,,5118.0,,173.0,,,Contingent,,NJMLS,21005031,Y,Y,40.7584501,-74.1774575
374,MLS Listing,2025,Multi-Family (2-4 Unit),447 S 17th St,Newark,NJ,7103,319000.0,5.0,2.0,Newark,,2500.0,,170.0,,,Contingent,,NJMLS,21005217,Y,Y,40.741066,-74.2074542
375,PAST SALE,June-30-2021,Multi-Family (2-4 Unit),164 Clendenny Ave,Jersey City,NJ,7304,490000.0,7.0,3.0,Jersey City,,2500.0,,35.0,,,Sold,,NJMLS,21005256,Y,Y,40.7198896,-74.0845014
376,PAST SALE,July-1-2021,Multi-Family (2-4 Unit),1426 43RD St,North Bergen,NJ,7047,565000.0,7.0,3.0,North Bergen,,,,34.0,,,Sold,,HCMLS,210003790,Y,Y,40.7813051,-74.0306204
377,PAST SALE,July-15-2021,Multi-Family (2-4 Unit),61-65 Dewey St,Newark,NJ,7112,335000.0,6.0,2.0,Newark,,4950.0,,20.0,,,Sold,,NJMLS,20046474,Y,Y,40.7172493,-74.2150976
378,MLS Listing,2025,Multi-Family (2-4 Unit),77 Cutler St,Newark,NJ,7104,375000.0,6.0,3.0,Newark,,2247.0,,147.0,,,Contingent,,NJMLS,21008341,Y,Y,40.7539648,-74.175167
382,PAST SALE,April-30-2017,Multi-Family (2-4 Unit),1263 KENNEDY Blvd,Bayonne,NJ,7002,130199.0,3.0,2.0,Bayonne,,,,1557.0,,,Sold,,HCMLS,160011519,Y,Y,40.6905468,-74.1051043
383,PAST SALE,April-16-2021,Multi-Family (2-4 Unit),48 11th Ave,Newark,NJ,7107,399000.0,9.0,3.0,Newark,,2500.0,,110.0,,,Sold,,NJMLS,20006679,Y,Y,40.7458296,-74.1945675
384,PAST SALE,March-18-2021,Multi-Family (2-4 Unit),3705 KENNEDY Blvd,Union City,NJ,7087,316000.0,3.0,2.0,Union City,,,,139.0,,,Sold,,HCMLS,210003465,Y,Y,40.776273,-74.029891
385,PAST SALE,April-2-2018,Multi-Family (2-4 Unit),83 DWIGHT St,JERSEY CITY,NJ,7305,490000.0,6.0,4.0,Jersey City (Bergen-Lafayette),,,,1220.0,,,Sold,,HCMLS,180000408,Y,Y,40.702439,-74.082486
386,PAST SALE,June-9-2021,Multi-Family (2-4 Unit),31 Marne St,Newark,NJ,7105,390000.0,4.0,2.0,Newark,,1999.0,,56.0,,,Sold,,NJMLS,21010901,Y,Y,40.724574,-74.1504778
387,PAST SALE,May-28-2021,Multi-Family (2-4 Unit),338 Elm St,Newark,NJ,7105,475000.0,4.0,2.0,Newark,,2335.0,,68.0,,,Sold,,NJMLS,21004072,Y,Y,40.7254158,-74.1558563
388,MLS Listing,2025,Multi-Family (2-4 Unit),231-233 Renner Ave,Newark,NJ,7112,499000.0,10.0,4.0,Newark,,4099.0,,14.0,,,Active,,NJMLS,21029718,Y,Y,40.7129084,-74.2089222
390,PAST SALE,April-30-2021,Single Family Residential,69 LINDEN Ave,JERSEY CITY,NJ,7305,410000.0,5.0,2.0,Jersey City (Greenville),,,,96.0,,,Sold,,HCMLS,210003525,Y,Y,40.6939139,-74.0906619
391,PAST SALE,May-7-2015,Single Family Residential,36 Dongan St,Staten Island,NY,10310,514000.0,4.0,2.0,West Brighton,1514.0,3025.0,1901.0,74.0,339.0,,Pending,,SIBORMLS,1146391,Y,Y,40.6363716,-74.1247071
392,PAST SALE,March-4-2021,Single Family Residential,42 Shaughnessy Ln,Staten Island,NY,10305,399850.0,4.0,2.0,Rosebank,1488.0,6850.0,1915.0,153.0,269.0,,Sold,,SIBORMLS,1142618,Y,Y,40.613821,-74.0747384
393,MLS Listing,2025,Multi-Family (2-4 Unit),62 Hobson St,Newark,NJ,7112,439000.0,6.0,2.0,Newark,,2574.0,,11.0,,,Active,,NJMLS,21030232,Y,Y,40.717369,-74.2154452
394,PAST SALE,March-30-2021,Townhouse,114 Ashby Rd,Upper Darby,PA,19082,173000.0,3.0,1.0,STONEHURST,1392.0,2526.0,1920.0,127.0,124.0,,Sold,,BRIGHT MLS,PADE539402,Y,Y,39.9589966,-75.2625467
395,MLS Listing,2025,Multi-Family (2-4 Unit),813 Mount Prospect Ave,Newark,NJ,7104,350000.0,5.0,3.0,Newark,,2400.0,,28.0,,,Contingent,,NJMLS,21027480,Y,Y,40.7801097,-74.1631038
396,MLS Listing,2025,Multi-Family (2-4 Unit),321 Myrtle Ave,Irvington,NJ,7111,349000.0,6.0,3.0,Irvington,,4687.0,,183.0,,,Contingent,,NJMLS,21003821,Y,Y,40.7364219,-74.220661
397,PAST SALE,June-22-2021,Single Family Residential,543 55TH St,West New York,NJ,7093,430000.0,4.0,3.0,West New York,,,,43.0,,,Sold,,HCMLS,202027025,Y,Y,40.7861555,-74.0202099
398,PAST SALE,June-8-2021,Townhouse,138 Powell Ln,Upper Darby,PA,19082,140000.0,4.0,2.0,BARRINGTON,1414.0,2614.0,1925.0,57.0,99.0,,Sold,,BRIGHT MLS,PADE545080,Y,Y,39.9588413,-75.2528023
400,PAST SALE,February-26-2021,Townhouse,2728 N Hope St,Philadelphia,PA,19133,49000.0,2.0,1.0,WEST KENSINGTON,828.0,600.0,1935.0,159.0,59.0,,Sold,,BRIGHT MLS,PAPH986158,Y,Y,39.9919,-75.1313605
401,PAST SALE,July-15-2021,Multi-Family (2-4 Unit),331 W Runyon St,Newark,NJ,7108,250000.0,4.0,2.0,Newark,,3446.0,,20.0,,,Sold,,NJMLS,21004421,Y,Y,40.7198652,-74.2102974
403,PAST SALE,April-12-2021,Multi-Family (2-4 Unit),148 4th Ave,Newark,NJ,7104,420000.0,6.0,3.0,Newark,,1625.0,,114.0,,,Sold,,NJMLS,21004354,Y,Y,40.7575692,-74.1738828
404,MLS Listing,2025,Single Family Residential,193 GARSIDE St,Newark,NJ,7104,320000.0,6.0,2.0,Newark,,,,22.0,,,Active,,HCMLS,210016792,Y,Y,40.7581854,-74.1738025
406,PAST SALE,March-24-2021,Single Family Residential,1110 61ST St,North Bergen,NJ,7047,307000.0,4.0,1.0,North Bergen,,,,133.0,,,Sold,,HCMLS,210003117,Y,Y,40.7928583,-74.0216235
408,PAST SALE,July-9-2021,Multi-Family (2-4 Unit),27 Hudson St,Newark,NJ,7103,255000.0,4.0,2.0,Newark,,1908.0,,26.0,,,Sold,,NJMLS,21013437,Y,Y,40.7489618,-74.1832852
410,MLS Listing,2025,Multi-Family (2-4 Unit),64 New York Ave,Newark,NJ,7105,445000.0,6.0,2.0,Newark,,2749.0,,183.0,,,Contingent,,NJMLS,21003810,Y,Y,40.727335,-74.167404
411,PAST SALE,July-6-2021,Multi-Family (2-4 Unit),236 DANFORTH Ave,JERSEY CITY,NJ,7305,385000.0,5.0,2.0,Jersey City (Greenville),,,,29.0,,,Sold,,HCMLS,210000946,Y,Y,40.6997188,-74.0937363
412,PAST SALE,April-28-2021,Single Family Residential,63-65 Stengel Ave,Newark,NJ,7112,280000.0,5.0,2.0,Newark,,5001.0,,98.0,,,Sold,,NJMLS,20051839,Y,Y,40.7078174,-74.206832
413,PAST SALE,March-8-2021,Townhouse,2831 W Clearfield St,Philadelphia,PA,19132,83000.0,3.0,1.0,ALLEGHENY WEST,1400.0,1120.0,1925.0,149.0,59.0,,Sold,,BRIGHT MLS,PAPH985454,Y,Y,40.003208,-75.1764819
414,PAST SALE,June-1-2021,Multi-Family (2-4 Unit),306 S 10th St,Newark,NJ,7103,320000.0,5.0,3.0,Newark,,3498.0,,64.0,,,Sold,,NJMLS,21004180,Y,Y,40.7422352,-74.1995205
417,PAST SALE,April-16-2021,Single Family Residential,355-359 E 40th St,Paterson,NJ,7504,345000.0,3.0,3.0,Paterson,,7501.0,,110.0,,,Sold,,NJMLS,21002406,Y,Y,40.910457,-74.13653
418,PAST SALE,May-12-2021,Single Family Residential,225 74TH St,North Bergen,NJ,7047,510000.0,6.0,3.0,North Bergen,,,,84.0,,,Sold,,HCMLS,202028800,Y,Y,40.7962805,-74.0047416
419,MLS Listing,2025,Multi-Family (2-4 Unit),317 Summer Ave,Newark,NJ,7104,561000.0,8.0,5.0,Newark,,2940.0,,42.0,,,Active,,NJMLS,21025423,Y,Y,40.762583,-74.1694336
420,PAST SALE,March-29-2021,Multi-Family (2-4 Unit),442 S 19th St,Newark,NJ,7103,325000.0,7.0,2.0,Newark,,2500.0,,128.0,,,Sold,,NJMLS,21002993,Y,Y,40.7417655,-74.208658
421,PAST SALE,May-27-2021,Multi-Family (2-4 Unit),409 16TH St,Union City,NJ,7087,495000.0,6.0,3.5,Union City,,,,69.0,,,Sold,,HCMLS,210009095,Y,Y,40.7618933,-74.0351761
423,MLS Listing,2025,Multi-Family (2-4 Unit),530 Hawthorne Ave,Newark,NJ,7112,365000.0,10.0,4.0,Newark,,3202.0,,195.0,,,Contingent,,NJMLS,21002466,Y,Y,40.7199195,-74.2159378
424,PAST SALE,April-9-2021,Multi-Family (2-4 Unit),33 Armstrong Ave,Jersey City,NJ,7305,280000.0,4.0,3.0,Jersey City,,2749.0,,117.0,,,Sold,,NJMLS,21002892,Y,Y,40.6997053,-74.0831756
426,PAST SALE,July-12-2021,Multi-Family (2-4 Unit),18 N 6th St,Newark,NJ,7107,313000.0,4.0,2.0,Newark,,1712.0,,23.0,,,Sold,,NJMLS,20045587,Y,Y,40.7491521,-74.1926899
