,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
82,PAST SALE,May-2-2018,Multi-Family (2-4 Unit),102-27 184th St,Jamaica,NY,11423,660000.0,6.0,3.0,Jamaica,69.0,2000.0,1935.0,334.0,69.0,69.0,Pending,69,69,http://www.redfin.com/NY/Jamaica/102-27-184th-St-11423/home/103477873,OneKey,3249490,Y,Y,40.706515,-73.772964
83,MLS Listing,69,Single Family Residential,257 S 6th St,Newark,NJ,7103,240000.0,3.0,1.5,Newark,69.0,1973.0,69.0,13.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/257-S-6th-St-07103/home/36233950,NJMLS,21029877,Y,Y,40.7390234,-74.1975485
84,MLS Listing,69,Multi-Family (2-4 Unit),117 Rutherford Pl,Kearny,NJ,7032,500000.0,6.0,2.0,Kearny,69.0,4818.0,69.0,22.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Kearny/117-Rutherford-Pl-07032/home/36585443,NJMLS,21028476,Y,Y,40.7798605,-74.1371399
85,MLS Listing,69,Multi-Family (2-4 Unit),18 WINFIELD Ave,JERSEY CITY,NJ,7305,575000.0,6.0,2.0,Jersey City (Greenville),69.0,69.0,69.0,15.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/18-Winfield-Ave-07305/home/36537849,HCMLS,210017352,Y,Y,40.6904295,-74.091442
86,PAST SALE,69,Townhouse,153 Ada Dr,Staten Island,NY,10314,659999.0,5.0,4.0,Graniteville,2220.0,3225.0,1980.0,16.0,297.0,69.0,Pending,69,69,http://www.redfin.com/NY/Staten-Island/153-Ada-Dr-10314/home/56016769,SIBORMLS,1147862,Y,Y,40.6208519,-74.1592163
87,MLS Listing,69,Multi-Family (2-4 Unit),240 BOYD Ave,JERSEY CITY,NJ,7304,599000.0,6.0,3.0,Jersey City (West Bergen),69.0,69.0,69.0,16.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/240-Boyd-Ave-07304/home/36549002,HCMLS,210017275,Y,Y,40.7198927,-74.089182
88,MLS Listing,69,Multi-Family (2-4 Unit),30 Spruce St,Newark City,NJ,07102-1010,409000.0,4.0,2.0,Newark City,1998.0,1306.0,1915.0,83.0,205.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/30-Spruce-St-07102/home/36232546,GSMLS,3712145,Y,Y,40.727127,-74.180763
89,MLS Listing,69,Multi-Family (2-4 Unit),222 71ST St,Guttenberg,NJ,7093,599999.0,5.0,2.0,Guttenberg,69.0,69.0,69.0,22.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Guttenberg/222-71st-St-07093/home/36482146,HCMLS,210016797,Y,Y,40.7948499,-74.0058084
90,MLS Listing,69,Multi-Family (2-4 Unit),420 TOURNADE Pl,Union City,NJ,7087,410000.0,6.0,3.0,Union City,69.0,69.0,69.0,61.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Union-City/420-Tournade-Ln-07087/home/36616033,HCMLS,210013592,Y,Y,40.7597576,-74.0371121
91,MLS Listing,69,Single Family Residential,664 Elm Ave,Ridgefield,NJ,7657,459000.0,4.0,2.0,Ridgefield,69.0,7000.0,69.0,91.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Ridgefield/664-Elm-Ave-07657/home/35833720,NJMLS,21017086,Y,Y,40.8363822,-73.9968912
92,MLS Listing,69,Multi-Family (2-4 Unit),6202 JEFFERSON St,West New York,NJ,7093,470000.0,4.0,3.0,West New York,69.0,69.0,69.0,20.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/West-New-York/6202-Jefferson-St-07093/home/36640457,HCMLS,210016961,Y,Y,40.7931668,-74.0184212
93,MLS Listing,69,Multi-Family (2-4 Unit),312 NEPTUNE Ave,JERSEY CITY,NJ,7305,518000.0,5.0,3.0,Jersey City (West Bergen),69.0,69.0,69.0,41.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/312-Neptune-Ave-07305/home/36525434,HCMLS,210015270,Y,Y,40.6988058,-74.1002177
94,MLS Listing,69,Multi-Family (2-4 Unit),111 GATES Ave,JERSEY CITY,NJ,7305,470000.0,6.0,2.0,Jersey City (Greenville),69.0,69.0,69.0,37.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/111-Gates-Ave-07305/home/36536390,HCMLS,210015562,Y,Y,40.6911778,-74.0968222
95,MLS Listing,69,Multi-Family (2-4 Unit),47 Winfield Ave,Jersey City,NJ,7305,499999.0,5.0,2.0,Jersey City,69.0,2490.0,69.0,64.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/47-Winfield-Ave-07305/home/36537732,NJMLS,21021569,Y,Y,40.6910243,-74.0925777
96,MLS Listing,69,Multi-Family (2-4 Unit),99 ATLANTIC St,JERSEY CITY,NJ,7304,599000.0,5.0,4.0,Jersey City (Bergen-Lafayette),69.0,69.0,69.0,128.0,69.0,69.0,Active,August-8-2021 01:00 PM,August-8-2021 04:00 PM,http://www.redfin.com/NJ/Jersey-City/99-Atlantic-St-07304/home/36572263,HCMLS,210007307,Y,Y,40.7156485,-74.0776351
97,PAST SALE,69,Single Family Residential,409 6th St,Union City,NJ,7087,89900.0,69.0,69.0,69,1928.0,3001.0,1893.0,69.0,47.0,69.0,69,69,69,http://www.redfin.com/NJ/Union-City/409-6th-St-07087/home/36614820,69,69,Y,Y,40.7555703,-74.0392061
98,MLS Listing,69,Multi-Family (2-4 Unit),110-20 Union Hall St,Jamaica,NY,11433,499000.0,5.0,2.0,Jamaica,69.0,3060.0,1920.0,23.0,69.0,69.0,Active,69,69,http://www.redfin.com/NY/Jamaica/110-20-Union-Hall-St-11433/home/20711717,OneKey,3329196,Y,Y,40.692318,-73.7897629
99,MLS Listing,69,Multi-Family (2-4 Unit),630 S 12th St,Newark,NJ,7103,215000.0,4.0,2.0,Newark,69.0,2113.0,69.0,83.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/630-S-12th-St-07103/home/36235634,NJMLS,21018403,Y,Y,40.7317112,-74.2057574
100,PAST SALE,69,Single Family Residential,313 Summer Ave,Newark,NJ,7104,170000.0,69.0,69.0,69,2554.0,3123.0,1927.0,69.0,67.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/313-Summer-Ave-07104/home/36241382,69,69,Y,Y,40.7624928,-74.1696171
101,MLS Listing,69,Multi-Family (2-4 Unit),44 Marne St,Newark City,NJ,7105,569000.0,6.0,3.0,Ironbound,69.0,2613.0,1910.0,19.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/44-Marne-St-07105/home/36269604,GSMLS,3727861,Y,Y,40.7251326,-74.1502599
102,MLS Listing,69,Single Family Residential,3604 CHARLES Ct,North Bergen,NJ,7047,435000.0,4.0,2.0,North Bergen,1549.0,69.0,69.0,35.0,281.0,69.0,Active,69,69,http://www.redfin.com/NJ/North-Bergen/3604-Charles-Ct-07047/home/36595244,HCMLS,210015750,Y,Y,40.7780018,-74.0362053
103,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),20 HUNTINGTON Ter,Newark City,NJ,07112-1612,250000.0,69.0,69.0,Newark City,69.0,3484.0,69.0,15.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/20-Huntington-Ter-07112/home/36282935,GSMLS,3682557,Y,Y,40.7167136,-74.2077117
104,MLS Listing,69,Multi-Family (2-4 Unit),95 Milford Ave,Newark City,NJ,07108-2815,480000.0,6.0,5.0,Newark City,3264.0,4791.0,2005.0,20.0,147.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/95-Milford-Ave-07108/home/36274543,GSMLS,3727673,Y,Y,40.7193926,-74.1908986
105,MLS Listing,69,Condo/Co-op,762 Cauldwell Ave #17,BRONX,NY,10456,126000.0,3.0,1.0,762 Cauldwell Ave. Housi,946.0,69.0,1906.0,55.0,133.0,846.0,Active,69,69,http://www.redfin.com/NY/The-Bronx/762-Cauldwell-Ave-10456/unit-17/home/167081245,OneKey,H6122967,Y,Y,40.8194025,-73.9082176
106,MLS Listing,69,Multi-Family (2-4 Unit),17 N Terrace Ave,Mount Vernon,NY,10550,475000.0,4.0,2.0,Mount Vernon,2451.0,2452.0,1901.0,20.0,194.0,69.0,Active,69,69,http://www.redfin.com/NY/Mt-Vernon/17-N-Terrace-Ave-10550/home/20003638,OneKey,H6128858,Y,Y,40.912805,-73.847129
107,PAST SALE,69,Single Family Residential,209 Lexington Ave,Jersey City,NJ,7304,178000.0,69.0,69.0,69,69.0,2901.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/209-Lexington-Ave-07304/home/36546896,69,69,Y,Y,40.7208546,-74.0857978
108,MLS Listing,69,Multi-Family (2-4 Unit),1511 73RD St,North Bergen,NJ,7047,679000.0,7.0,3.0,North Bergen,69.0,69.0,69.0,20.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/North-Bergen/1511-73rd-St-07047/home/36598574,HCMLS,210017002,Y,Y,40.801693,-74.018572
109,MLS Listing,69,Multi-Family (2-4 Unit),21 Van Buren St,Yonkers,NY,10701,499000.0,5.0,2.0,Nodine Hill,1564.0,2596.0,1902.0,56.0,319.0,69.0,Active,69,69,http://www.redfin.com/NY/Yonkers/21-Van-Buren-St-10701/home/20175883,OneKey,H6121641,Y,Y,40.9348911,-73.8825303
110,MLS Listing,69,Single Family Residential,10 Stewart Pl,Yonkers,NY,10701,250000.0,5.0,2.0,Yonkers,1288.0,1211.0,1895.0,71.0,194.0,69.0,Active,69,69,http://www.redfin.com/NY/Yonkers/10-Stewart-Pl-10701/home/20177661,OneKey,H6117907,Y,Y,40.938907,-73.8891813
111,MLS Listing,69,Multi-Family (2-4 Unit),247 AKA 245 Warburton Ave,Yonkers,NY,10701,599000.0,9.0,3.0,Yonkers,2224.0,2705.0,1895.0,54.0,269.0,69.0,Active,69,69,http://www.redfin.com/NY/Yonkers/245-Warburton-Ave-10701/home/53625977,OneKey,H6109574,Y,Y,40.9438571,-73.8975626
112,MLS Listing,69,Multi-Family (2-4 Unit),37 Cliff Ave,Yonkers,NY,10701,559005.0,7.0,3.0,Yonkers,2177.0,3629.0,1915.0,106.0,257.0,69.0,Active,69,69,http://www.redfin.com/NY/Yonkers/37-Cliff-St-10701/home/20180475,OneKey,H6109272,Y,Y,40.918888,-73.898998
113,PAST SALE,July-24-1996,Multi-Family (2-4 Unit),1530 Commonwealth Ave,BRONX,NY,10460,790000.0,10.0,3.0,BRONX,3102.0,2374.0,1910.0,63.0,255.0,69.0,Pending,69,69,http://www.redfin.com/NY/Bronx/1530-Commonwealth-Ave-10460/home/44722550,OneKey,H6099164,Y,Y,40.8389201,-73.868944
114,MLS Listing,69,Multi-Family (2-4 Unit),26 Governor St,Newark,NJ,7102,559900.0,8.0,6.0,Newark,69.0,3785.0,69.0,22.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/26-Governor-St-07102/home/36069503,NJMLS,21028520,Y,Y,40.7290496,-74.1806709
115,MLS Listing,69,Multi-Family (2-4 Unit),2911 Avenue D,Brooklyn,NY,11226,399000.0,6.0,3.0,Brooklyn,2160.0,1800.0,1910.0,202.0,185.0,69.0,Active,69,69,http://www.redfin.com/NY/Brooklyn/2911-Avenue-D-11226/home/40788898,BNYMLS,446663,Y,Y,40.6410944,-73.9490931
116,MLS Listing,69,Multi-Family (2-4 Unit),320 W Runyon St,Newark,NJ,7108,479900.0,9.0,5.0,Newark,69.0,5001.0,69.0,64.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/320-W-Runyon-St-07108/home/36278935,NJMLS,21021388,Y,Y,40.7194055,-74.2099673
117,MLS Listing,69,Multi-Family (2-4 Unit),9 Goodwin Ave,Newark,NJ,7112,475000.0,6.0,5.0,Newark,69.0,4177.0,69.0,22.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/9-Goodwin-Ave-07112/home/36284719,NJMLS,21028427,Y,Y,40.7176756,-74.2098388
118,MLS Listing,69,Multi-Family (2-4 Unit),270 Schley St,Newark City,NJ,07112-1012,220000.0,7.0,3.0,Newark City,19998.0,3920.0,69.0,22.0,11.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/270-Schley-St-07112/home/36291528,GSMLS,3726911,Y,Y,40.7121968,-74.2237332
119,MLS Listing,69,Multi-Family (2-4 Unit),6 Adams St,Newark,NJ,7105,519000.0,6.0,3.0,Newark,69.0,492.0,69.0,22.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/6-Adams-St-07105/home/36267124,NJMLS,21028403,Y,Y,40.7317564,-74.1561235
120,PAST SALE,69,Single Family Residential,58 Stegman St,Jersey City,NJ,7305,365000.0,69.0,69.0,69,69.0,2500.0,2001.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/58-Stegman-St-07305/home/36541836,69,69,Y,Y,40.7025785,-74.0803022
121,PAST SALE,July-12-2011,Multi-Family (2-4 Unit),15 PACKARD St,Bayonne,NJ,07002-4922,300000.0,6.0,4.0,Bayonne,69.0,69.0,69.0,3676.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Bayonne/15-Packard-St-07002/home/36479175,HCMLS,110005798,Y,Y,40.6633169,-74.1108512
122,MLS Listing,69,Multi-Family (2-4 Unit),23 Lentz Ave,Newark,NJ,7105,369900.0,4.0,2.0,Newark,69.0,1786.0,69.0,23.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/23-Lentz-Ave-07105/home/36270436,NJMLS,21028325,Y,Y,40.7313448,-74.1386538
123,MLS Listing,69,Multi-Family (2-4 Unit),293 Clifton Ave,Newark,NJ,7104,375000.0,6.0,2.0,Newark,69.0,2696.0,69.0,23.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/293-Clifton-Ave-07104/home/36239885,NJMLS,21028326,Y,Y,40.7600726,-74.1749377
124,MLS Listing,69,Multi-Family (2-4 Unit),184 Huntington Ter,Newark,NJ,7112,425000.0,5.0,3.0,Newark,69.0,3851.0,69.0,23.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/184-Huntington-Ter-07112/home/36284855,NJMLS,21028278,Y,Y,40.7114777,-74.2119483
125,MLS Listing,69,Single Family Residential,271 EGE Ave,JERSEY CITY,NJ,7304,449000.0,4.0,2.5,Jersey City (West Bergen),69.0,69.0,69.0,110.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/271-Ege-Ave-07304/home/36550416,HCMLS,210009146,Y,Y,40.7165867,-74.0870368
126,MLS Listing,69,Multi-Family (2-4 Unit),45 E 36th St,Bayonne,NJ,7002,535000.0,6.0,4.0,Bayonne,69.0,2500.0,69.0,23.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Bayonne/45-E-36th-St-07002/home/36464525,NJMLS,21028211,Y,Y,40.6735949,-74.1075017
127,MLS Listing,69,Multi-Family (2-4 Unit),151 Garside St,Newark City,NJ,07104-1911,450000.0,7.0,3.0,Newark City,69.0,2613.0,1882.0,25.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/151-Garside-St-07104/home/36238794,GSMLS,3726446,Y,Y,40.7564621,-74.1748001
128,PAST SALE,June-12-2007,Multi-Family (2-4 Unit),9 Livingston Ave,Yonkers,NY,10705,473820.0,69.0,69.0,Yonkers,1960.0,3484.0,1893.0,5167.0,242.0,69.0,Sold,69,69,http://www.redfin.com/NY/Yonkers/9-Livingston-Ave-10705/home/20178834,HGMLS,2708908,Y,Y,40.9234194,-73.899354
129,MLS Listing,69,Multi-Family (2-4 Unit),465-467 S 16th St #2,Newark City,NJ,07103-1603,575000.0,6.0,4.5,Newark City,4075.0,3484.0,2021.0,26.0,141.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/465-S-16th-St-07103/unit-2/home/175626412,GSMLS,3726290,Y,Y,40.7399716,-74.2068752
130,PAST SALE,April-24-2014,Single Family Residential,111-03 Witthoff St,Queens Village,NY,11429,399000.0,5.0,3.0,Queens Village,69.0,2381.0,1950.0,2660.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NY/Jamaica/111-03-Witthoff-Ave-11429/home/20736643,MLSLI,2638595,Y,Y,40.707135,-73.741905
131,MLS Listing,69,Multi-Family (2-4 Unit),594 S 20Th St,Newark City,NJ,07103-1113,550000.0,8.0,5.0,Newark City,2125.0,2613.0,2007.0,26.0,259.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/594-S-20th-St-07103/home/36236702,GSMLS,3726334,Y,Y,40.7364342,-74.2116273
132,PAST SALE,April-21-2017,Multi-Family (2-4 Unit),241 Lockman Ave,Staten  Island,NY,10303,499000.0,6.0,2.75,Staten  Island,1800.0,2943.0,2003.0,27.0,277.0,69.0,Pending,69,69,http://www.redfin.com/NY/Staten-Island/241-Lockman-Ave-10303/home/56097776,BNYMLS,453652,Y,Y,40.6311325,-74.1614639
133,MLS Listing,69,Multi-Family (2-4 Unit),19 Schuyler Ave,Newark,NJ,7112,334900.0,6.0,4.0,Newark,69.0,3500.0,69.0,60.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/19-Schuyler-Ave-07112/home/36282925,NJMLS,21022504,Y,Y,40.7171738,-74.2090134
134,PAST SALE,69,Single Family Residential,843 Summer Ave,Newark,NJ,7104,70000.0,69.0,69.0,69,2136.0,2500.0,1891.0,69.0,33.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/843-Summer-Ave-07104/home/36252093,69,69,Y,Y,40.7807464,-74.160214
135,MLS Listing,69,Multi-Family (2-4 Unit),410 19th St,Union City,NJ,7087,579995.0,5.0,3.0,Union City,69.0,1999.0,69.0,27.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Union-City/410-19th-St-07087/home/36618100,NJMLS,21027793,Y,Y,40.7640532,-74.033865
136,PAST SALE,June-22-2018,Multi-Family (2-4 Unit),139 Mapes Ave,Newark City,NJ,07112-2017,462000.0,69.0,69.0,Newark City,69.0,3484.0,69.0,1139.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/139-Mapes-Ave-07112/home/77347616,GSMLS,3448091,Y,Y,40.710342,-74.2087521
137,MLS Listing,69,Single Family Residential,655 Devon St,Kearny,NJ,7032,349999.0,4.0,2.0,Kearny,69.0,4082.0,69.0,28.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/655-Devon-St-07032/home/36587586,NJMLS,21027361,Y,Y,40.7717548,-74.1403233
138,PAST SALE,September-2-2014,Single Family Residential,245 Legion St,Brooklyn,NY,11212,629000.0,5.0,2.0,Brooklyn,1400.0,1600.0,1930.0,29.0,449.0,69.0,Pending,69,69,http://www.redfin.com/NY/Brooklyn/245-Legion-St-11212/home/40753265,BNYMLS,453614,Y,Y,40.6627339,-73.9165207
139,PAST SALE,69,Single Family Residential,50 62nd St,West New York,NJ,7093,69.0,69.0,69.0,69,1518.0,2300.0,1919.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/West-New-York/50-62nd-St-07093/home/36631979,69,69,Y,Y,40.7875597,-74.0063484
140,PAST SALE,69,Single Family Residential,353 Cator Ave,Jersey City,NJ,7305,445000.0,69.0,69.0,69,2080.0,2500.0,1925.0,69.0,214.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/353-Cator-Ave-07305/home/36526512,69,69,Y,Y,40.703599,-74.0963862
141,MLS Listing,69,Multi-Family (2-4 Unit),52 N 15th St,East Orange,NJ,7017,359999.0,6.0,2.0,East Orange,69.0,2997.0,69.0,28.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/East-Orange/52-N-15th-St-07017/home/36142681,NJMLS,21027376,Y,Y,40.7576004,-74.1967803
142,PAST SALE,69,Single Family Residential,319 25th St,Union City,NJ,7087,165000.0,69.0,69.0,69,2746.0,2500.0,1908.0,69.0,60.0,69.0,69,69,69,http://www.redfin.com/NJ/Union-City/319-25th-St-07087/home/36618528,69,69,Y,Y,40.7674117,-74.0304889
143,MLS Listing,69,Multi-Family (2-4 Unit),70 S 13th St,Newark,NJ,7107,430000.0,9.0,5.0,Newark,69.0,2500.0,69.0,27.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/70-S-13th-St-07107/home/36259800,NJMLS,21027631,Y,Y,40.7527179,-74.1974171
144,MLS Listing,69,Multi-Family (2-4 Unit),497 OCEAN Ave,JERSEY CITY,NJ,7305,629000.0,6.0,5.0,Jersey City (Greenville),69.0,69.0,69.0,28.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/497-Ocean-Ave-07305/home/36530484,HCMLS,210016302,Y,Y,40.7034639,-74.080958
145,MLS Listing,69,Multi-Family (2-4 Unit),55 Chester Ave,Newark,NJ,7104,400000.0,5.0,2.0,Newark,69.0,2605.0,69.0,29.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/55-Chester-Ave-07104/home/36246080,NJMLS,21027200,Y,Y,40.7680721,-74.162324
146,PAST SALE,May-23-2019,Multi-Family (2-4 Unit),84 WARNER Ave,JERSEY CITY,NJ,7305,410000.0,7.0,3.0,Jersey City (Greenville),69.0,69.0,69.0,804.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/84-Warner-Ave-07305/home/36533319,HCMLS,190005441,Y,Y,40.7005423,-74.0890903
147,MLS Listing,69,Multi-Family (2-4 Unit),73 Rose St,Kearny,NJ,7032,449887.0,5.0,2.0,Kearny,69.0,1110240.0,69.0,30.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Kearny/73-Rose-St-07032/home/36580482,NJMLS,21027053,Y,Y,40.7552161,-74.1563494
148,PAST SALE,March-14-1995,Multi-Family (2-4 Unit),98 Vista Pl,Mount Vernon,NY,10550,750000.0,9.0,3.0,Mount Vernon,3000.0,5275.0,1930.0,33.0,250.0,69.0,Pending,69,69,http://www.redfin.com/NY/Mt-Vernon/98-Vista-Pl-10550/home/20211528,OneKey,H6128248,Y,Y,40.906486,-73.8474729
149,MLS Listing,69,Single Family Residential,344-346 Ridge St,Newark,NJ,7104,549000.0,5.0,4.5,Newark,69.0,5001.0,69.0,190.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/344-Ridge-St-07104/home/36241478,NJMLS,21002946,Y,Y,40.7648982,-74.1740065
150,MLS Listing,69,Multi-Family (2-4 Unit),71 W 19TH St,Bayonne,NJ,7002,489999.0,7.0,2.0,Bayonne,69.0,69.0,69.0,33.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Bayonne/71-W-19th-St-07002/home/36470454,HCMLS,210015976,Y,Y,40.663126,-74.123401
151,MLS Listing,69,Single Family Residential,642 Shepherd Ave,E. New York,NY,11208,688000.0,5.0,3.5,E. New York,69.0,3052.0,1986.0,93.0,69.0,69.0,Active,69,69,http://www.redfin.com/NY/Brooklyn/642-Shepherd-Ave-11208/home/40761781,OneKey,3309014,Y,Y,40.6683294,-73.8796363
152,MLS Listing,69,Multi-Family (2-4 Unit),19-23 Stuyvesant Ave,Kearny,NJ,7032,629000.0,12.0,4.0,Kearny,69.0,7501.0,69.0,309.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/19-Stuyvesant-Ave-07032/home/36584500,NJMLS,20040810,Y,Y,40.7787794,-74.142561
153,MLS Listing,69,Single Family Residential,70 Dukes St,Kearny,NJ,7032,375000.0,4.0,1.5,Kearny,69.0,2161.0,69.0,49.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/70-Dukes-St-07032/home/36592955,NJMLS,21024354,Y,Y,40.7539336,-74.15237
154,MLS Listing,69,Multi-Family (5+ Unit),202 Kearny Ave,Kearny,NJ,7032,375000.0,6.0,69.0,Kearny,69.0,69.0,69.0,36.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/202-Kearny-Ave-07032/home/175575663,NJMLS,21026246,Y,Y,40.7581103,-74.1524159
155,MLS Listing,69,Single Family Residential,11540 Marsden St,Queens,NY,11434,605000.0,4.0,3.0,Jamaica,1188.0,2851.0,2002.0,34.0,509.0,69.0,Active,August-8-2021 01:00 PM,August-8-2021 02:30 PM,http://www.redfin.com/NY/Jamaica/115-40-Marsden-St-11434/home/20708376,SIBORMLS,1147466,Y,Y,40.686757,-73.783412
156,MLS Listing,69,Multi-Family (2-4 Unit),1089 Grove St,Irvington,NJ,7111,379000.0,7.0,3.0,Irvington,69.0,4047.0,69.0,22.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Irvington/1089-Grove-St-07111/home/36175921,NJMLS,21028447,Y,Y,40.7220771,-74.224742
157,MLS Listing,69,Multi-Family (2-4 Unit),158 Brill St,Newark,NJ,7105,489000.0,6.0,2.0,Newark,69.0,3049.0,69.0,29.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/158-Brill-St-07105/home/36269254,NJMLS,21027131,Y,Y,40.7286103,-74.1398809
158,MLS Listing,69,Multi-Family (2-4 Unit),24 GATES Ave,JERSEY CITY,NJ,7305,475000.0,5.0,3.0,Jersey City (Greenville),69.0,69.0,69.0,35.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/24-Gates-Ave-07305/home/36538079,HCMLS,210015802,Y,Y,40.6886352,-74.0941378
159,PAST SALE,July-20-1999,Multi-Family (2-4 Unit),550 35TH St,Union City,NJ,7087,186000.0,5.0,3.0,Union City,69.0,69.0,69.0,8051.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Union-City/550-35th-St-07087/home/36621063,HCMLS,9900484,Y,Y,40.7747318,-74.0298401
160,MLS Listing,69,Multi-Family (2-4 Unit),14 Caroline Ave,Clifton,NJ,7011,460000.0,5.0,3.0,Clifton,69.0,2627.0,69.0,34.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Clifton/14-Caroline-Ave-07011/home/37540207,NJMLS,21026746,Y,Y,40.8800672,-74.1357906
161,MLS Listing,69,Multi-Family (2-4 Unit),170 Goodwin Ave,Newark,NJ,7112,469000.0,7.0,3.5,Newark,69.0,3302.0,69.0,23.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/170-Goodwin-Ave-07112/home/36284891,NJMLS,21028366,Y,Y,40.7125459,-74.2135074
162,MLS Listing,69,Single Family Residential,496 S 18th St,Newark,NJ,7103,239900.0,4.0,2.0,Newark,69.0,1681.0,69.0,63.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/496-S-18th-St-07103/home/36236234,NJMLS,21021898,Y,Y,40.739438,-74.2085892
163,PAST SALE,69,Single Family Residential,70 Stone St,Newark,NJ,7104,317000.0,69.0,69.0,69,2443.0,3001.0,1999.0,69.0,130.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/70-Stone-St-07104/home/36373605,69,69,Y,Y,40.7538619,-74.1747084
164,MLS Listing,69,Single Family Residential,771-773 S 18th St,Newark,NJ,7103,425000.0,5.0,3.0,Newark,69.0,5715.0,69.0,42.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/771-S-18th-St-07103/home/36272023,NJMLS,21025550,Y,Y,40.7294013,-74.2129872
